Indice;Algoritmo;D;Tamanho;Tipo;Tempo_ms;Memoria_B
14;D-Heap-Min;3;1000000;invertido;592.134;4000416
15;D-Heap-Min;3;1000000;invertido;577.001;4000416
16;D-Heap-Min;3;1000000;invertido;746.563;4000416
17;D-Heap-Min;3;1000000;invertido;762.762;4000416
18;D-Heap-Min;3;1000000;invertido;857.038;4000416
19;D-Heap-Min;3;1000000;invertido;706.674;4000416
20;D-Heap-Min;3;1000000;invertido;616.778;4000416
1;D-Heap-Min;4;1000000;invertido;827.384;4000320
2;D-Heap-Min;4;1000000;invertido;607.456;4000320
3;D-Heap-Min;4;1000000;invertido;632.284;4000320
4;D-Heap-Min;4;1000000;invertido;602.739;4000320
5;D-Heap-Min;4;1000000;invertido;545.711;4000320
6;D-Heap-Min;4;1000000;invertido;763.609;4000320
7;D-Heap-Min;4;1000000;invertido;625.007;4000320
8;D-Heap-Min;4;1000000;invertido;557.987;4000320
9;D-Heap-Min;4;1000000;invertido;548.251;4000320
10;D-Heap-Min;4;1000000;invertido;808.464;4000320
11;D-Heap-Min;4;1000000;invertido;841.372;4000320
12;D-Heap-Min;4;1000000;invertido;644.787;4000320
13;D-Heap-Min;4;1000000;invertido;545.576;4000320
14;D-Heap-Min;4;1000000;invertido;662.723;4000320
15;D-Heap-Min;4;1000000;invertido;656.025;4000320
16;D-Heap-Min;4;1000000;invertido;528.132;4000320
17;D-Heap-Min;4;1000000;invertido;548.236;4000320
18;D-Heap-Min;4;1000000;invertido;608.902;4000320
19;D-Heap-Min;4;1000000;invertido;585.277;4000320
20;D-Heap-Min;4;1000000;invertido;714.976;4000320
1;D-Heap-Min;8;1000000;invertido;603.868;4000224
2;D-Heap-Min;8;1000000;invertido;775.922;4000224
3;D-Heap-Min;8;1000000;invertido;609.642;4000224
4;D-Heap-Min;8;1000000;invertido;692.814;4000224
5;D-Heap-Min;8;1000000;invertido;745.598;4000224
6;D-Heap-Min;8;1000000;invertido;831.677;4000224
7;D-Heap-Min;8;1000000;invertido;591.102;4000224
8;D-Heap-Min;8;1000000;invertido;648.448;4000224
9;D-Heap-Min;8;1000000;invertido;809.963;4000224
10;D-Heap-Min;8;1000000;invertido;684.173;4000224
11;D-Heap-Min;8;1000000;invertido;610.689;4000224
12;D-Heap-Min;8;1000000;invertido;599.572;4000224
13;D-Heap-Min;8;1000000;invertido;576.877;4000224
14;D-Heap-Min;8;1000000;invertido;579.222;4000224
15;D-Heap-Min;8;1000000;invertido;584.378;4000224
16;D-Heap-Min;8;1000000;invertido;605.394;4000224
17;D-Heap-Min;8;1000000;invertido;592.311;4000224
18;D-Heap-Min;8;1000000;invertido;592.487;4000224
19;D-Heap-Min;8;1000000;invertido;591.89;4000224
20;D-Heap-Min;8;1000000;invertido;602.878;4000224
1;SmoothSort;-;1000000;invertido;675.225;4000000
2;SmoothSort;-;1000000;invertido;677.176;4000000
3;SmoothSort;-;1000000;invertido;689.098;4000000
4;SmoothSort;-;1000000;invertido;678.799;4000000
5;SmoothSort;-;1000000;invertido;904.175;4000000
6;SmoothSort;-;1000000;invertido;803.895;4000000
7;SmoothSort;-;1000000;invertido;767.212;4000000
8;SmoothSort;-;1000000;invertido;802.516;4000000
9;SmoothSort;-;1000000;invertido;830.198;4000000
10;SmoothSort;-;1000000;invertido;769.675;4000000
11;SmoothSort;-;1000000;invertido;786.019;4000000
12;SmoothSort;-;1000000;invertido;927.759;4000000
13;SmoothSort;-;1000000;invertido;804.474;4000000
14;SmoothSort;-;1000000;invertido;910.05;4000000
15;SmoothSort;-;1000000;invertido;775.3;4000000
16;SmoothSort;-;1000000;invertido;744.446;4000000
17;SmoothSort;-;1000000;invertido;731.839;4000000
18;SmoothSort;-;1000000;invertido;748.988;4000000
19;SmoothSort;-;1000000;invertido;880.576;4000000
20;SmoothSort;-;1000000;invertido;669.354;4000000
1;D-Heap-Max;2;1000000;aleatorio;841.569;4000640
2;D-Heap-Max;2;1000000;aleatorio;806.97;4000640
3;D-Heap-Max;2;1000000;aleatorio;826.438;4000640
4;D-Heap-Max;2;1000000;aleatorio;908.886;4000640
5;D-Heap-Max;2;1000000;aleatorio;930.279;4000640
6;D-Heap-Max;2;1000000;aleatorio;960.323;4000640
7;D-Heap-Max;2;1000000;aleatorio;1231.18;4000640
8;D-Heap-Max;2;1000000;aleatorio;1088.25;4000640
9;D-Heap-Max;2;1000000;aleatorio;894.243;4000640
10;D-Heap-Max;2;1000000;aleatorio;1205.84;4000640
11;D-Heap-Max;2;1000000;aleatorio;1252.32;4000640
12;D-Heap-Max;2;1000000;aleatorio;926.931;4000640
13;D-Heap-Max;2;1000000;aleatorio;1037.46;4000640
14;D-Heap-Max;2;1000000;aleatorio;1170.63;4000640
15;D-Heap-Max;2;1000000;aleatorio;1123.6;4000640
16;D-Heap-Max;2;1000000;aleatorio;916.728;4000640
17;D-Heap-Max;2;1000000;aleatorio;824.588;4000640
18;D-Heap-Max;2;1000000;aleatorio;835.453;4000640
19;D-Heap-Max;2;1000000;aleatorio;838.488;4000640
20;D-Heap-Max;2;1000000;aleatorio;911.859;4000640
1;D-Heap-Max;3;1000000;aleatorio;697.772;4000416
2;D-Heap-Max;3;1000000;aleatorio;690.75;4000416
3;D-Heap-Max;3;1000000;aleatorio;672.579;4000416
4;D-Heap-Max;3;1000000;aleatorio;671.191;4000416
5;D-Heap-Max;3;1000000;aleatorio;701.432;4000416
6;D-Heap-Max;3;1000000;aleatorio;669.838;4000416
7;D-Heap-Max;3;1000000;aleatorio;669.126;4000416
8;D-Heap-Max;3;1000000;aleatorio;670.788;4000416
9;D-Heap-Max;3;1000000;aleatorio;687.838;4000416
10;D-Heap-Max;3;1000000;aleatorio;670.159;4000416
11;D-Heap-Max;3;1000000;aleatorio;665.674;4000416
12;D-Heap-Max;3;1000000;aleatorio;688.534;4000416
13;D-Heap-Max;3;1000000;aleatorio;714.522;4000416
14;D-Heap-Max;3;1000000;aleatorio;782.379;4000416
15;D-Heap-Max;3;1000000;aleatorio;699.118;4000416
16;D-Heap-Max;3;1000000;aleatorio;662.32;4000416
17;D-Heap-Max;3;1000000;aleatorio;682.258;4000416
18;D-Heap-Max;3;1000000;aleatorio;663.577;4000416
19;D-Heap-Max;3;1000000;aleatorio;675.296;4000416
20;D-Heap-Max;3;1000000;aleatorio;656.982;4000416
1;D-Heap-Max;4;1000000;aleatorio;634.437;4000320
2;D-Heap-Max;4;1000000;aleatorio;651.203;4000320
3;D-Heap-Max;4;1000000;aleatorio;626.609;4000320
4;D-Heap-Max;4;1000000;aleatorio;630;4000320
5;D-Heap-Max;4;1000000;aleatorio;625.675;4000320
6;D-Heap-Max;4;1000000;aleatorio;649.818;4000320
7;D-Heap-Max;4;1000000;aleatorio;624.632;4000320
8;D-Heap-Max;4;1000000;aleatorio;620.293;4000320
9;D-Heap-Max;4;1000000;aleatorio;638.443;4000320
10;D-Heap-Max;4;1000000;aleatorio;641.431;4000320
11;D-Heap-Max;4;1000000;aleatorio;625.939;4000320
12;D-Heap-Max;4;1000000;aleatorio;625.534;4000320
13;D-Heap-Max;4;1000000;aleatorio;633.926;4000320
14;D-Heap-Max;4;1000000;aleatorio;620.62;4000320
15;D-Heap-Max;4;1000000;aleatorio;646.037;4000320
16;D-Heap-Max;4;1000000;aleatorio;627.647;4000320
17;D-Heap-Max;4;1000000;aleatorio;648.275;4000320
18;D-Heap-Max;4;1000000;aleatorio;623.47;4000320
19;D-Heap-Max;4;1000000;aleatorio;626.629;4000320
20;D-Heap-Max;4;1000000;aleatorio;645.348;4000320
1;D-Heap-Max;8;1000000;aleatorio;690.833;4000224
2;D-Heap-Max;8;1000000;aleatorio;738.565;4000224
3;D-Heap-Max;8;1000000;aleatorio;776.272;4000224
4;D-Heap-Max;8;1000000;aleatorio;987.059;4000224
5;D-Heap-Max;8;1000000;aleatorio;963.161;4000224
6;D-Heap-Max;8;1000000;aleatorio;1071.05;4000224
7;D-Heap-Max;8;1000000;aleatorio;1098.03;4000224
8;D-Heap-Max;8;1000000;aleatorio;893.538;4000224
9;D-Heap-Max;8;1000000;aleatorio;880.918;4000224
10;D-Heap-Max;8;1000000;aleatorio;802.455;4000224
11;D-Heap-Max;8;1000000;aleatorio;863.876;4000224
12;D-Heap-Max;8;1000000;aleatorio;851.166;4000224
13;D-Heap-Max;8;1000000;aleatorio;1025.73;4000224
14;D-Heap-Max;8;1000000;aleatorio;802.788;4000224
15;D-Heap-Max;8;1000000;aleatorio;699.731;4000224
16;D-Heap-Max;8;1000000;aleatorio;712.408;4000224
17;D-Heap-Max;8;1000000;aleatorio;691.629;4000224
18;D-Heap-Max;8;1000000;aleatorio;704.308;4000224
19;D-Heap-Max;8;1000000;aleatorio;690.518;4000224
20;D-Heap-Max;8;1000000;aleatorio;710.558;4000224
1;D-Heap-Min;2;1000000;aleatorio;819.314;4000640
2;D-Heap-Min;2;1000000;aleatorio;834.464;4000640
3;D-Heap-Min;2;1000000;aleatorio;805.216;4000640
4;D-Heap-Min;2;1000000;aleatorio;817.815;4000640
5;D-Heap-Min;2;1000000;aleatorio;836.92;4000640
6;D-Heap-Min;2;1000000;aleatorio;840.275;4000640
7;D-Heap-Min;2;1000000;aleatorio;841.141;4000640
8;D-Heap-Min;2;1000000;aleatorio;850.203;4000640
9;D-Heap-Min;2;1000000;aleatorio;806.229;4000640
10;D-Heap-Min;2;1000000;aleatorio;830.059;4000640
11;D-Heap-Min;2;1000000;aleatorio;839.433;4000640
12;D-Heap-Min;2;1000000;aleatorio;814.415;4000640
13;D-Heap-Min;2;1000000;aleatorio;827.527;4000640
14;D-Heap-Min;2;1000000;aleatorio;823.378;4000640
15;D-Heap-Min;2;1000000;aleatorio;813.743;4000640
16;D-Heap-Min;2;1000000;aleatorio;862.651;4000640
17;D-Heap-Min;2;1000000;aleatorio;819.916;4000640
18;D-Heap-Min;2;1000000;aleatorio;815.535;4000640
19;D-Heap-Min;2;1000000;aleatorio;836.055;4000640
20;D-Heap-Min;2;1000000;aleatorio;860.349;4000640
1;D-Heap-Min;3;1000000;aleatorio;669.927;4000416
2;D-Heap-Min;3;1000000;aleatorio;691.342;4000416
3;D-Heap-Min;3;1000000;aleatorio;675.854;4000416
4;D-Heap-Min;3;1000000;aleatorio;665.079;4000416
5;D-Heap-Min;3;1000000;aleatorio;695.39;4000416
6;D-Heap-Min;3;1000000;aleatorio;679.605;4000416
7;D-Heap-Min;3;1000000;aleatorio;675.335;4000416
8;D-Heap-Min;3;1000000;aleatorio;784.93;4000416
9;D-Heap-Min;3;1000000;aleatorio;722.234;4000416
10;D-Heap-Min;3;1000000;aleatorio;702.905;4000416
11;D-Heap-Min;3;1000000;aleatorio;686.81;4000416
12;D-Heap-Min;3;1000000;aleatorio;710.441;4000416
13;D-Heap-Min;3;1000000;aleatorio;715.985;4000416
14;D-Heap-Min;3;1000000;aleatorio;760.931;4000416
15;D-Heap-Min;3;1000000;aleatorio;723.519;4000416
16;D-Heap-Min;3;1000000;aleatorio;689.363;4000416
17;D-Heap-Min;3;1000000;aleatorio;854.571;4000416
18;D-Heap-Min;3;1000000;aleatorio;700.017;4000416
19;D-Heap-Min;3;1000000;aleatorio;705.098;4000416
20;D-Heap-Min;3;1000000;aleatorio;695.795;4000416
1;D-Heap-Min;4;1000000;aleatorio;675.066;4000320
2;D-Heap-Min;4;1000000;aleatorio;669.315;4000320
3;D-Heap-Min;4;1000000;aleatorio;670.38;4000320
4;D-Heap-Min;4;1000000;aleatorio;661.063;4000320
5;D-Heap-Min;4;1000000;aleatorio;686.526;4000320
6;D-Heap-Min;4;1000000;aleatorio;656.616;4000320
7;D-Heap-Min;4;1000000;aleatorio;647.302;4000320
8;D-Heap-Min;4;1000000;aleatorio;671.098;4000320
9;D-Heap-Min;4;1000000;aleatorio;651.319;4000320
10;D-Heap-Min;4;1000000;aleatorio;854.985;4000320
11;D-Heap-Min;4;1000000;aleatorio;661.243;4000320
12;D-Heap-Min;4;1000000;aleatorio;715.889;4000320
13;D-Heap-Min;4;1000000;aleatorio;661.23;4000320
14;D-Heap-Min;4;1000000;aleatorio;644.951;4000320
15;D-Heap-Min;4;1000000;aleatorio;672.827;4000320
16;D-Heap-Min;4;1000000;aleatorio;669.062;4000320
17;D-Heap-Min;4;1000000;aleatorio;658.971;4000320
18;D-Heap-Min;4;1000000;aleatorio;684.156;4000320
19;D-Heap-Min;4;1000000;aleatorio;655.039;4000320
20;D-Heap-Min;4;1000000;aleatorio;648.229;4000320
1;D-Heap-Min;8;1000000;aleatorio;735.308;4000224
2;D-Heap-Min;8;1000000;aleatorio;716.383;4000224
3;D-Heap-Min;8;1000000;aleatorio;719.772;4000224
4;D-Heap-Min;8;1000000;aleatorio;711.947;4000224
5;D-Heap-Min;8;1000000;aleatorio;727.657;4000224
6;D-Heap-Min;8;1000000;aleatorio;709.464;4000224
7;D-Heap-Min;8;1000000;aleatorio;706.251;4000224
8;D-Heap-Min;8;1000000;aleatorio;725.679;4000224
9;D-Heap-Min;8;1000000;aleatorio;704.157;4000224
10;D-Heap-Min;8;1000000;aleatorio;724.564;4000224
11;D-Heap-Min;8;1000000;aleatorio;731.921;4000224
12;D-Heap-Min;8;1000000;aleatorio;707.181;4000224
13;D-Heap-Min;8;1000000;aleatorio;703.942;4000224
14;D-Heap-Min;8;1000000;aleatorio;719.799;4000224
15;D-Heap-Min;8;1000000;aleatorio;701.423;4000224
16;D-Heap-Min;8;1000000;aleatorio;700.137;4000224
17;D-Heap-Min;8;1000000;aleatorio;725.461;4000224
18;D-Heap-Min;8;1000000;aleatorio;702.374;4000224
19;D-Heap-Min;8;1000000;aleatorio;708.921;4000224
20;D-Heap-Min;8;1000000;aleatorio;714.962;4000224
1;SmoothSort;-;1000000;aleatorio;983.614;4000000
2;SmoothSort;-;1000000;aleatorio;979.17;4000000
3;SmoothSort;-;1000000;aleatorio;1000.82;4000000
4;SmoothSort;-;1000000;aleatorio;979.772;4000000
5;SmoothSort;-;1000000;aleatorio;1000.75;4000000
6;SmoothSort;-;1000000;aleatorio;989.819;4000000
7;SmoothSort;-;1000000;aleatorio;995.041;4000000
8;SmoothSort;-;1000000;aleatorio;983.779;4000000
9;SmoothSort;-;1000000;aleatorio;976.425;4000000
10;SmoothSort;-;1000000;aleatorio;994.735;4000000
11;SmoothSort;-;1000000;aleatorio;1007.12;4000000
12;SmoothSort;-;1000000;aleatorio;1001.96;4000000
13;SmoothSort;-;1000000;aleatorio;977.878;4000000
14;SmoothSort;-;1000000;aleatorio;1000.74;4000000
15;SmoothSort;-;1000000;aleatorio;984.453;4000000
16;SmoothSort;-;1000000;aleatorio;998.705;4000000
17;SmoothSort;-;1000000;aleatorio;1022.78;4000000
18;SmoothSort;-;1000000;aleatorio;1037.95;4000000
19;SmoothSort;-;1000000;aleatorio;997.128;4000000
20;SmoothSort;-;1000000;aleatorio;1004.35;4000000
